"COD_CIA","COD_RAMO","COD_REGLA","DSNIVEL","FECHA_REGISTRO"
3,103,"103PTV001","1",
3,103,"103ZTZ001","S",17/04/15
3,131,"131STZ001","S",01/04/20
3,153,"153PTV001","C",
3,153,"153PTV002","4",
3,153,"153PTV003","1",
2,999,"200PTV500","1",
3,999,"200PTV500","1",
3,250,"201CTT001","4",
3,250,"201CTT004","P",
3,250,"201CTT008","C",
3,250,"201CTT016","4",
3,250,"201CTT541","C",
3,250,"201CTT999","C",
3,16,"201GTV030","C",
3,13,"201GTV030","C",
3,250,"201GTV030","C",
3,10,"201GTV030","C",
3,12,"201GTV030","C",
3,14,"201GTV030","C",
3,19,"201GTV030","C",
3,11,"201GTV030","C",
3,10,"201GTV050","4",
3,11,"201GTV050","4",
3,250,"201GTV050","4",
3,12,"201GTV050","4",
3,14,"201GTV050","4",
3,16,"201GTV050","4",
3,19,"201GTV050","4",
3,13,"201GTV050","4",
3,16,"201GTV060","1",
3,19,"201GTV060","1",
3,10,"201GTV060","1",
3,13,"201GTV060","1",
3,14,"201GTV060","1",
3,12,"201GTV060","1",
3,11,"201GTV060","1",
3,250,"201GTV060","1",
3,19,"201GTV064","D",
3,13,"201GTV064","D",
3,12,"201GTV064","D",
3,14,"201GTV064","D",
3,250,"201GTV064","D",
3,10,"201GTV064","D",
3,11,"201GTV064","D",
3,16,"201GTV064","D",
3,10,"201GTV066","1",
3,16,"201GTV066","1",
3,19,"201GTV066","1",
3,12,"201GTV066","1",
3,14,"201GTV066","1",
3,13,"201GTV066","1",
3,11,"201GTV066","1",
3,250,"201GTV100","D",
3,11,"201GTV100","D",
3,16,"201GTV100","D",
3,12,"201GTV100","D",
3,13,"201GTV100","D",
3,19,"201GTV100","D",
3,14,"201GTV100","D",
3,10,"201GTV100","D",
3,12,"201GTV101","D",
3,16,"201GTV101","D",
3,250,"201GTV101","D",
3,19,"201GTV101","D",
3,10,"201GTV101","D",
3,11,"201GTV101","D",
3,14,"201GTV101","D",
3,13,"201GTV101","D",
3,12,"201GTV102","D",
3,13,"201GTV102","D",
3,14,"201GTV102","D",
3,11,"201GTV102","D",
3,16,"201GTV102","D",
3,10,"201GTV102","D",
3,19,"201GTV102","D",
3,250,"201GTV102","D",
3,999,"201GTV105","F",
3,12,"201GTV106","D",
3,14,"201GTV106","D",
3,13,"201GTV106","D",
3,10,"201GTV106","D",
3,19,"201GTV106","D",
3,250,"201GTV106","D",
3,11,"201GTV106","D",
3,16,"201GTV106","D",
3,10,"201GTV107","1",
3,12,"201GTV107","1",
3,13,"201GTV107","1",
3,11,"201GTV107","1",
3,14,"201GTV107","1",
3,15,"201GTV107","1",
3,19,"201GTV107","1",
3,16,"201GTV107","1",
3,250,"201GTV107","1",
3,14,"201GTV108","1",
3,12,"201GTV108","1",
3,13,"201GTV108","1",
3,10,"201GTV108","1",
3,19,"201GTV108","1",
3,16,"201GTV108","1",
3,11,"201GTV108","1",
3,12,"201GTV109","D",
3,11,"201GTV109","D",
3,16,"201GTV109","D",
3,14,"201GTV109","D",
3,13,"201GTV109","D",
3,250,"201GTV109","D",
3,19,"201GTV109","D",
3,10,"201GTV109","D",
3,16,"201GTV110","D",
3,250,"201GTV110","D",
3,10,"201GTV110","D",
3,11,"201GTV110","D",
3,13,"201GTV110","D",
3,14,"201GTV110","D",
3,12,"201GTV110","D",
3,19,"201GTV110","D",
3,14,"201GTV112","D",
3,12,"201GTV112","D",
3,10,"201GTV112","D",
3,19,"201GTV112","D",
3,250,"201GTV112","D",
3,13,"201GTV112","D",
3,11,"201GTV112","D",
3,16,"201GTV112","D",
3,14,"201GTV116","C",
3,13,"201GTV116","C",
3,250,"201GTV116","C",
3,11,"201GTV116","C",
3,12,"201GTV116","C",
3,16,"201GTV116","C",
3,10,"201GTV116","C",
3,19,"201GTV116","C",
3,19,"201GTV118","1",
3,16,"201GTV118","1",
3,250,"201GTV118","1",
3,10,"201GTV118","1",
3,11,"201GTV118","1",
3,13,"201GTV118","1",
3,17,"201GTV118","1",
3,14,"201GTV118","1",
3,12,"201GTV118","1",
3,17,"201GTV120","D",
3,17,"201GTV122","1",
3,250,"201GTV124","A",
3,14,"201GTV124","A",
3,13,"201GTV124","A",
3,16,"201GTV124","A",
3,11,"201GTV124","A",
3,10,"201GTV124","A",
3,19,"201GTV124","A",
3,12,"201GTV124","A",
3,17,"201GTV126","1",
3,11,"201GTV129","4",
3,16,"201GTV129","4",
3,19,"201GTV129","4",
3,10,"201GTV129","4",
3,12,"201GTV129","4",
3,14,"201GTV129","4",
3,13,"201GTV129","4",
3,13,"201GTV131","D",
3,14,"201GTV131","D",
3,19,"201GTV131","D",
3,16,"201GTV131","D",
3,12,"201GTV131","D",
3,10,"201GTV131","D",
3,250,"201GTV131","D",
3,11,"201GTV131","D",
3,18,"201GTV134","C",
3,999,"201GTV138","1",
3,3,"201GTV141","1",
3,3,"201GTV142","C",
3,250,"201GTV143","C",
3,250,"201GTV145","C",
3,999,"201GTV148","C",
3,250,"201GTV440","1",
3,250,"201GTV441","1",
3,250,"201GTV500","D",
3,250,"201GTV600","C",
3,250,"201GTV601","1",
3,250,"201GTV670","1",
3,250,"201GTV672","1",
3,250,"201GTV674","1",
3,250,"201GVV720","D",
3,250,"201GVV740","D",
3,21,"201PTV138","1",
3,250,"201PTV139","4",
3,250,"201PTV150","C",
3,250,"201PTV201","D",
3,250,"201PTV226","D",
3,250,"201PTV228","1",
3,250,"201PTV230","1",
3,250,"201PTV300","1",
3,250,"201PTV301","C",
3,250,"201PTV401","D",
3,250,"201PTV405","C",
3,250,"201PTV406","1",
3,250,"201PTV459","C",
3,250,"201PTV493","C",
3,250,"201PTV494","1",
3,250,"201PTV900","C",
3,250,"201PVV020","1",
3,999,"202PCV005","4",
3,100,"202PTV010","C",
3,100,"202PTV011","C",
3,100,"202PTV012","C",
3,100,"202PTV015","C",
3,200,"203PTV005","C",
3,200,"203PTV008","C",
3,200,"203PTV009","C",
3,200,"203PTV011","C",
3,200,"203PTV012","C",
3,200,"203PTV016","1",
3,200,"203PTV016","C",
3,200,"203PTV017","1",
3,200,"203PTV025","C",
3,200,"203PTV029","C",
3,200,"203PTV032","C",
3,200,"203PTV034","C",
3,200,"203PTV036","C",
3,200,"203PTV038","C",
3,200,"203PTV040","C",
3,200,"203PTV042","C",
3,200,"203PTV105","C",
3,200,"203PTV108","C",
3,445,"204CTT001","1",
3,445,"204CTT002","1",
3,999,"204GTV001","4",
3,214,"204GTV001","4",
3,999,"204GTV001","4",
3,999,"204GTV001","4",
3,999,"204GTV001","4",
3,999,"204GTV001","4",
3,999,"204GTV001","4",
3,460,"204PCC403","C",
3,480,"204PCC403","C",
3,460,"204PCC404","C",
3,480,"204PCC404","C",
3,480,"204PCC433","C",
3,460,"204PCC433","C",
3,460,"204PCC434","C",
3,480,"204PCC434","C",
3,460,"204PCC435","C",
3,470,"204PCC435","C",
3,480,"204PCC435","C",
3,480,"204PCC436","C",
3,455,"204PCC436","C",
3,460,"204PCC436","C",
3,440,"204PCC436","C",
3,450,"204PCC436","C",
3,470,"204PCC436","C",
3,450,"204PCC437","C",
3,440,"204PCC437","C",
3,480,"204PCC437","C",
3,455,"204PCC437","C",
3,455,"204PCC441","C",
3,440,"204PCC441","C",
3,460,"204PCC441","C",
3,470,"204PCC441","C",
3,480,"204PCC441","C",
3,450,"204PCC441","C",
3,460,"204PCC451","C",
3,455,"204PCC451","C",
3,440,"204PCC451","C",
3,480,"204PCC451","C",
3,450,"204PCC451","C",
3,470,"204PCC451","C",
3,455,"204PCC454","1",
3,480,"204PCC454","1",
3,470,"204PCC454","1",
3,440,"204PCC454","1",
3,460,"204PCC454","1",
3,481,"204PCC454","1",
3,450,"204PCC454","1",
3,460,"204PCC465","1",
3,480,"204PTV050","1",
3,440,"204PTV050","1",
3,450,"204PTV050","1",
3,455,"204PTV050","1",
3,470,"204PTV052","1",
3,450,"204PTV053","1",
3,444,"204PTV053","1",
3,455,"204PTV053","1",
3,480,"204PTV053","1",
3,440,"204PTV060","1",
3,460,"204PTV060","1",
3,455,"204PTV060","1",
3,470,"204PTV060","1",
3,450,"204PTV060","1",
3,480,"204PTV060","1",
3,455,"204PTV065","4",
3,450,"204PTV071","1",
3,455,"204PTV071","1",
3,440,"204PTV071","1",
3,480,"204PTV071","1",
3,214,"204PTV072","1",
3,444,"204PTV072","1",
3,213,"204PTV072","1",
3,481,"204PTV072","1",
3,440,"204PTV074","C",
3,455,"204PTV074","C",
3,450,"204PTV074","C",
3,480,"204PTV074","C",
3,440,"204PTV401","1",
3,455,"204PTV401","1",
3,450,"204PTV401","1",
3,470,"204PTV401","1",
3,470,"204PTV402","1",
3,470,"204PTV403","1",
3,455,"204PTV403","1",
3,440,"204PTV403","1",
3,455,"204PTV404","C",
3,440,"204PTV404","C",
3,450,"204PTV404","C",
3,470,"204PTV404","C",
3,455,"204PTV405","C",
3,440,"204PTV405","C",
3,450,"204PTV405","C",
3,450,"204PTV406","1",
3,455,"204PTV406","1",
3,470,"204PTV406","1",
3,440,"204PTV406","1",
3,455,"204PTV407","C",
3,470,"204PTV407","C",
3,455,"204PTV408","C",
3,450,"204PTV408","C",
3,440,"204PTV408","C",
3,470,"204PTV409","C",
3,450,"204PTV409","C",
3,455,"204PTV409","C",
3,440,"204PTV409","C",
3,440,"204PTV410","C",
3,450,"204PTV410","C",
3,455,"204PTV410","C",
3,450,"204PTV412","C",
3,440,"204PTV413","C",
3,450,"204PTV413","C",
3,455,"204PTV413","C",
3,470,"204PTV416","C",
3,455,"204PTV417","C",
3,450,"204PTV417","C",
3,440,"204PTV417","C",
3,455,"204PTV419","C",
3,440,"204PTV419","C",
3,450,"204PTV419","C",
3,999,"204PTV470","2",
3,440,"204PTV486","C",
3,450,"204PTV486","C",
3,470,"204PTV486","C",
3,455,"204PTV486","C",
3,481,"204PTV600","1",
3,444,"204PTV600","1",
3,5,"205PTV001","C",
3,5,"205PTV002","1",
3,5,"205PTV003","1",
3,5,"205PTV004","1",
3,5,"205PTV005","1",
3,5,"205PTV006","1",
3,5,"205PTV007","1",
3,5,"205PTV008","1",
3,5,"205PTV009","1",
3,999,"205PTV040","C",
3,1,"205PTV047","C",
3,90,"205PTV105","1",
3,76,"205PTV105","1",
3,78,"205PTV105","1",
3,77,"205PTV105","1",
3,75,"205PTV105","1",
3,79,"205PTV105","1",
3,1,"205PTV105","1",
3,74,"205PTV105","1",
3,150,"205PTV108","C",
3,119,"205PTV108","C",
3,74,"205PTV108","C",
3,115,"205PTV108","C",
3,77,"205PTV108","C",
3,75,"205PTV108","C",
3,78,"205PTV108","C",
3,200,"205PTV108","C",
3,1,"205PTV108","C",
3,112,"205PTV108","C",
3,154,"205PTV108","C",
3,109,"205PTV108","C",
3,117,"205PTV108","C",
3,160,"205PTV108","C",13/01/21
3,76,"205PTV108","C",
3,79,"205PTV108","C",
3,90,"205PTV108","C",
3,152,"205PTV108","C",
3,90,"205PTV118","C",
3,1,"205PTV118","C",
3,76,"205PTV142","C",
3,78,"205PTV142","C",
3,75,"205PTV142","C",
3,77,"205PTV142","C",
3,90,"205PTV142","C",
3,74,"205PTV142","C",
3,1,"205PTV142","C",
3,79,"205PTV142","C",
3,51,"205PTV153","1",
3,95,"205PTV154","C",
3,1,"205PTV154","C",
3,77,"205PTV154","C",
3,90,"205PTV154","C",
3,76,"205PTV154","C",
3,1,"205PTV159","4",
3,1,"205PTV175","1",
3,75,"205PTV175","1",
3,76,"205PTV175","1",
3,77,"205PTV175","1",
3,78,"205PTV175","1",
3,90,"205PTV175","1",
3,79,"205PTV175","1",
3,95,"205PTV175","1",
3,74,"205PTV175","1",
3,77,"205PTV200","C",
3,76,"205PTV200","C",
3,51,"205PTV400","1",
3,76,"205PTV445","1",
3,77,"205PTV445","1",
3,790,"207PCC051","C",
3,780,"207PCC051","C",
3,780,"207PCC053","C",
3,770,"207PCC053","C",
3,790,"207PCC053","C",
3,760,"207PCC053","C",
3,760,"207PTV001","C",
3,999,"207PTV010","C",
3,790,"207PTV011","C",
3,755,"207PTV050","4",
3,8,"208PTV001","1",
3,152,"208PTV004","C",
3,8,"208PTV005","C",
3,8,"208PTV006","C",
3,8,"208PTV019","C",
3,8,"208PTV020","C",
3,154,"208PTV026","C",
3,154,"208PTV050","C",
3,154,"208PTV051","C",
3,154,"208PTV052","C",
3,154,"208PTV056","C",
3,152,"208PTV056","C",
3,160,"208PTV057","C",13/01/21
3,150,"208PTV057","C",
3,154,"208PTV057","C",
3,910,"209PTV001","C",
3,910,"209PTV002","C",
3,999,"209PTV005","4",
3,220,"210PTV003","C",
3,218,"210PTV003","C",
3,215,"210PTV003","C",
3,219,"210PTV003","C",
3,220,"210PTV035","C",
3,218,"210PTV035","C",
3,215,"210PTV035","C",
3,219,"210PTV035","C",
3,230,"210PTV200","1",
3,235,"210PTV200","1",
3,136,"210PTV200","1",
3,136,"210PTV201","1",
3,235,"210PTV201","1",
3,230,"210PTV201","1",
2,797,"210PTV202","1",
3,235,"210PTV202","1",
3,230,"210PTV202","1",
3,136,"210PTV202","1",
2,798,"210PTV202","1",
2,754,"210PTV202","1",
3,214,"210PTV401","C",
3,214,"210PTV402","1",
3,214,"210PTV403","1",
3,214,"210PTV404","C",
3,214,"210PTV405","C",
3,214,"210PTV490","C",
3,999,"210PTV498","C",
3,999,"211PTV002","1",
3,999,"211PTV002","1",
3,999,"211PTV003","C",
3,999,"211PTV004","C",
3,999,"211PTV005","C",
3,999,"211PTV006","C",
3,999,"211PTV007","1",
3,130,"212PTV004","1",
3,125,"212PTV004","1",
3,120,"212PTV004","1",
3,120,"212PTV005","C",
3,125,"212PTV005","C",
3,130,"212PTV005","C",
3,999,"212PTV007","C",
3,120,"212PTV011","1",
3,130,"212PTV011","1",
3,125,"212PTV011","1",
3,130,"212PTV021","1",
3,125,"212PTV021","1",
3,120,"212PTV021","1",
3,160,"214PCV053","D",
3,152,"214PTV010","C",
3,160,"214PTV010","C",13/01/21
3,150,"214PTV010","C",
3,150,"214PTV019","C",
3,152,"214PTV019","C",
3,160,"214PTV019","C",13/01/21
3,152,"214PTV020","C",
3,152,"214PTV021","C",
3,160,"214PTV022","C",13/01/21
3,150,"214PTV022","C",
3,154,"214PTV022","C",
3,150,"214PTV029","C",
3,160,"214PTV029","C",13/01/21
3,160,"214PTV030","C",13/01/21
3,150,"214PTV030","C",
3,152,"214PTV030","C",
3,154,"214PTV030","C",
3,154,"214PTV031","1",
3,152,"214PTV031","1",
3,150,"214PTV031","1",
3,160,"214PTV031","1",13/01/21
3,152,"214PTV034","C",
3,154,"214PTV039","C",
3,152,"214PTV045","C",
3,152,"214PTV050","C",
3,160,"214PTV050","C",13/01/21
3,154,"214PTV050","C",
3,150,"214PTV050","C",
3,155,"214PTV057","C",
3,153,"214PTV060","4",
3,160,"214PTV061","C",
3,160,"214PTV080","5",
3,160,"214PTV213","D",
3,160,"214PTV214","D",
3,150,"214PTV226","C",
3,160,"214PTV226","C",13/01/21
3,160,"214PTV228","C",13/01/21
3,150,"214PTV228","C",
3,150,"214PTV230","C",
3,160,"214PTV230","C",13/01/21
3,160,"214PTV300","D",
3,160,"214PTV302","C",
3,160,"214PTV304","9",
3,160,"214PTV306","D",
3,160,"214PTV308","D",
3,160,"214PTV310","D",
3,160,"214PTV313","4",
3,160,"214PTV340","4",
3,160,"214PTV341","1",13/01/21
3,160,"214PTV342","D",
3,153,"214PTV343","D",
3,160,"214PVV322","4",
3,40,"215PTV001","1",
3,45,"215PTV001","1",
3,35,"215PTV001","1",
3,35,"215PTV003","C",
3,40,"215PTV009","C",
3,40,"215PTV011","1",
3,35,"215PTV013","C",
3,35,"215PTV015","1",
3,35,"215PTV016","1",
3,35,"215PTV019","C",
3,45,"215PTV021","1",
3,45,"215PTV024","1",
3,45,"215PTV025","1",
3,40,"215PTV026","1",
3,45,"215PTV028","1",
3,40,"215PTV030","1",
3,40,"215PTV031","C",
3,40,"215PTV033","1",
3,45,"215PTV033","1",
3,45,"215PTV201","C",
3,40,"215PTV201","C",
2,541,"218PTV540","C",
2,540,"218PTV540","C",
2,821,"220PCC238","C",
2,721,"220PCI035","C",
2,793,"220PCI035","C",
2,796,"220PCI035","C",
2,797,"220PRC797","C",
2,710,"220PTV015","1",
2,712,"220PTV015","1",
2,765,"220PTV015","1",
2,766,"220PTV015","1",
2,716,"220PTV015","1",
2,756,"220PTV015","1",
2,718,"220PTV015","1",
2,754,"220PTV015","1",
2,721,"220PTV015","1",
2,799,"220PTV015","1",
2,791,"220PTV015","1",
3,506,"220PTV015","1",
2,761,"220PTV015","1",
2,792,"220PTV015","1",
2,725,"220PTV015","1",
2,749,"220PTV015","1",
3,501,"220PTV015","1",
2,796,"220PTV015","1",
3,500,"220PTV015","1",
2,723,"220PTV015","1",
2,714,"220PTV015","1",
2,794,"220PTV015","1",
2,759,"220PTV015","1",
2,540,"220PTV015","1",
2,541,"220PTV015","1",
2,795,"220PTV015","1",
2,793,"220PTV015","1",
2,726,"220PTV015","1",
2,798,"220PTV015","1",
2,727,"220PTV015","1",
2,742,"220PTV015","1",
2,743,"220PTV015","1",
2,797,"220PTV015","1",
2,719,"220PTV015","1",
2,717,"220PTV015","1",
2,741,"220PTV015","1",
2,764,"220PTV015","1",
2,710,"220PTV031","1",
2,712,"220PTV031","1",
2,764,"220PTV031","1",
2,717,"220PTV031","1",
2,719,"220PTV031","1",
2,797,"220PTV031","1",
2,743,"220PTV031","1",
2,726,"220PTV031","1",
2,742,"220PTV031","1",
2,727,"220PTV031","1",
2,798,"220PTV031","1",
2,793,"220PTV031","1",
2,795,"220PTV031","1",
2,759,"220PTV031","1",
2,794,"220PTV031","1",
2,714,"220PTV031","1",
2,723,"220PTV031","1",
2,796,"220PTV031","1",
2,749,"220PTV031","1",
2,765,"220PTV031","1",
2,766,"220PTV031","1",
2,756,"220PTV031","1",
2,718,"220PTV031","1",
2,754,"220PTV031","1",
2,721,"220PTV031","1",
2,799,"220PTV031","1",
2,715,"220PTV031","1",
2,791,"220PTV031","1",
2,761,"220PTV031","1",
2,792,"220PTV031","1",
2,741,"220PTV031","1",
2,725,"220PTV031","1",
2,797,"220PTV032","1",
2,761,"220PTV032","1",
2,798,"220PTV032","1",
2,754,"220PTV032","1",
2,721,"220PTV032","1",
2,796,"220PTV032","1",
2,793,"220PTV032","1",
2,791,"220PTV032","1",
2,749,"220PTV033","C",
2,765,"220PTV033","C",
2,794,"220PTV033","C",
2,714,"220PTV033","C",
2,764,"220PTV033","C",
2,719,"220PTV033","C",
2,792,"220PTV033","C",
2,723,"220PTV033","C",
2,743,"220PTV033","C",
2,712,"220PTV043","1",
2,718,"220PTV043","1",
2,717,"220PTV043","1",
2,725,"220PTV043","1",
2,765,"220PTV043","1",
2,719,"220PTV043","1",
2,741,"220PTV043","1",
2,743,"220PTV043","1",
2,716,"220PTV043","1",
2,742,"220PTV043","1",
2,799,"220PTV043","1",
2,726,"220PTV043","1",
2,792,"220PTV043","1",
2,795,"220PTV043","1",
2,759,"220PTV043","1",
2,710,"220PTV043","1",
2,794,"220PTV043","1",
2,766,"220PTV043","1",
2,714,"220PTV043","1",
2,756,"220PTV043","1",
2,723,"220PTV043","1",
2,764,"220PTV043","1",
2,749,"220PTV043","1",
2,717,"220PTV045","1",
2,743,"220PTV045","1",
2,719,"220PTV045","1",
2,759,"220PTV045","1",
2,742,"220PTV045","1",
2,726,"220PTV045","1",
2,795,"220PTV045","1",
2,794,"220PTV045","1",
2,714,"220PTV045","1",
2,723,"220PTV045","1",
2,725,"220PTV045","1",
2,749,"220PTV045","1",
2,741,"220PTV045","1",
2,799,"220PTV045","1",
2,792,"220PTV045","1",
2,756,"220PTV045","1",
2,718,"220PTV045","1",
2,716,"220PTV045","1",
2,766,"220PTV045","1",
2,765,"220PTV045","1",
2,764,"220PTV045","1",
2,712,"220PTV045","1",
2,710,"220PTV045","1",
2,710,"220PTV047","1",
2,764,"220PTV047","1",
2,765,"220PTV047","1",
2,766,"220PTV047","1",
2,716,"220PTV047","1",
2,718,"220PTV047","1",
2,756,"220PTV047","1",
2,792,"220PTV047","1",
2,799,"220PTV047","1",
2,741,"220PTV047","1",
2,725,"220PTV047","1",
2,723,"220PTV047","1",
2,714,"220PTV047","1",
2,794,"220PTV047","1",
2,795,"220PTV047","1",
2,726,"220PTV047","1",
2,742,"220PTV047","1",
2,727,"220PTV047","1",
2,759,"220PTV047","1",
2,719,"220PTV047","1",
2,743,"220PTV047","1",
2,717,"220PTV047","1",
2,712,"220PTV047","1",
2,716,"220PTV049","1",
2,715,"220PTV050","1",
2,715,"220PTV050","1",
2,764,"220PTV053","1",
2,765,"220PTV053","1",
2,766,"220PTV053","1",
2,758,"220PTV053","1",
2,795,"220PTV053","1",
2,716,"220PTV053","1",
2,718,"220PTV053","1",
2,756,"220PTV053","1",
2,754,"220PTV053","1",
2,715,"220PTV053","1",
2,715,"220PTV053","1",
2,787,"220PTV053","1",
2,791,"220PTV053","1",
2,761,"220PTV053","1",
2,792,"220PTV053","1",
2,799,"220PTV053","1",
2,712,"220PTV053","1",
2,741,"220PTV053","1",
2,725,"220PTV053","1",
2,757,"220PTV053","1",
2,796,"220PTV053","1",
2,723,"220PTV053","1",
2,714,"220PTV053","1",
2,794,"220PTV053","1",
2,738,"220PTV053","1",
2,798,"220PTV053","1",
2,726,"220PTV053","1",
2,742,"220PTV053","1",
2,759,"220PTV053","1",
2,797,"220PTV053","1",
2,719,"220PTV053","1",
2,743,"220PTV053","1",
2,717,"220PTV053","1",
2,710,"220PTV053","1",
2,721,"220PTV053","1",
2,718,"220PTV062","C",
2,741,"220PTV062","C",
2,726,"220PTV062","C",
2,759,"220PTV062","C",
2,725,"220PTV062","C",
2,715,"220PTV064","C",
2,715,"220PTV067","4",
2,715,"220PTV070","1",
2,715,"220PTV070","1",
2,765,"220PTV072","D",
2,766,"220PTV072","D",
2,795,"220PTV072","D",
2,714,"220PTV072","D",
2,718,"220PTV072","D",
2,756,"220PTV072","D",
2,799,"220PTV072","D",
2,712,"220PTV072","D",
2,741,"220PTV072","D",
2,749,"220PTV072","D",
2,725,"220PTV072","D",
2,723,"220PTV072","D",
2,794,"220PTV072","D",
2,792,"220PTV072","D",
2,727,"220PTV072","D",
2,726,"220PTV072","D",
2,719,"220PTV072","D",
2,742,"220PTV072","D",
2,743,"220PTV072","D",
2,717,"220PTV072","D",
2,710,"220PTV072","D",
2,764,"220PTV072","D",
2,726,"220PTV075","D",
2,742,"220PTV075","D",
2,743,"220PTV075","D",
2,717,"220PTV075","D",
2,712,"220PTV075","D",
2,741,"220PTV075","D",
2,725,"220PTV075","D",
2,723,"220PTV075","D",
2,719,"220PTV075","D",
2,794,"220PTV075","D",
2,792,"220PTV075","D",
2,714,"220PTV075","D",
2,718,"220PTV075","D",
2,795,"220PTV075","D",
2,710,"220PTV075","D",
2,742,"220PTV077","1",
2,738,"220PTV078","C",
2,787,"220PTV081","1",
2,757,"220PTV081","1",
2,758,"220PTV081","1",
2,738,"220PTV081","1",
2,738,"220PTV082","D",
2,787,"220PTV082","D",
2,758,"220PTV082","D",
2,757,"220PTV082","D",
2,738,"220PTV083","D",
2,787,"220PTV083","D",
2,787,"220PTV084","D",
2,757,"220PTV085","D",
2,758,"220PTV085","D",
2,738,"220PTV085","D",
2,726,"220PTV093","D",
2,727,"220PTV097","4",
2,726,"220PTV098","4",
2,742,"220PTV098","4",
2,738,"220PTV100","D",
2,787,"220PTV102","1",
2,787,"220PTV103","C",
2,787,"220PTV104","1",
2,796,"220PTV106","C",
2,721,"220PTV106","C",
2,798,"220PTV109","1",
2,797,"220PTV109","1",
2,761,"220PTV109","1",
2,754,"220PTV109","1",
2,761,"220PTV111","C",
2,759,"220PTV111","C",
2,754,"220PTV111","C",
2,756,"220PTV111","C",
2,749,"220PTV111","C",
2,744,"220PTV111","C",
2,743,"220PTV111","C",
2,742,"220PTV111","C",
2,727,"220PTV111","C",
2,726,"220PTV111","C",
2,725,"220PTV111","C",
2,716,"220PTV111","C",
2,715,"220PTV111","C",
2,798,"220PTV111","C",
2,797,"220PTV111","C",
2,793,"220PTV111","C",
2,710,"220PTV121","D",
2,764,"220PTV121","D",
2,765,"220PTV121","D",
2,765,"220PTV121","D",
2,766,"220PTV121","D",
2,719,"220PTV121","D",
2,717,"220PTV121","D",
2,799,"220PTV121","D",
2,792,"220PTV121","D",
2,792,"220PTV121","D",
2,721,"220PTV121","D",
2,799,"220PTV122","D",
2,721,"220PTV122","D",
2,719,"220PTV122","D",
2,717,"220PTV122","D",
2,765,"220PTV122","D",
2,766,"220PTV122","D",
2,710,"220PTV122","D",
2,792,"220PTV122","D",
2,764,"220PTV122","D",
2,792,"220PTV123","D",
2,717,"220PTV123","D",
2,764,"220PTV125","C",
2,710,"220PTV125","C",
2,799,"220PTV125","C",
2,765,"220PTV125","C",
2,792,"220PTV125","C",
2,719,"220PTV125","C",
2,766,"220PTV125","C",
2,721,"220PTV125","C",
2,717,"220PTV125","C",
2,958,"220PTV128","D",
2,956,"220PTV128","D",
2,954,"220PTV128","D",
2,766,"220PTV129","C",
2,765,"220PTV130","D",
2,764,"220PTV130","D",
2,721,"220PTV222","1",
3,150,"220PTV224","1",
3,160,"220PTV224","D",13/01/21
2,954,"220PTV280","4",
3,119,"223PTV014","C",
3,117,"223PTV015","C",
3,127,"223PTV080","5",
3,115,"223PTV200","C",
3,109,"223PTV200","C",
3,119,"223PTV200","C",
3,112,"223PTV200","C",
3,117,"223PTV200","C",
3,117,"223PTV210","C",
3,117,"223PTV240","1",
3,119,"223PTV247","C",
3,112,"223PTV247","C",
3,109,"223PTV247","C",
3,115,"223PTV247","C",
3,115,"223PTV255","C",
3,112,"223PTV255","C",
3,117,"223PTV255","C",
3,119,"223PTV255","C",
3,109,"223PTV255","C",
3,109,"223PTV270","C",
3,115,"223PTV270","C",
3,117,"223PTV270","C",
3,121,"223PTV273","1",
3,109,"223PTV400","D",
3,109,"223PTV405","D",
3,109,"223PTV415","D",
3,109,"223PTV420","1",
3,109,"223PTV430","D",
3,109,"223PTV435","C",
3,109,"223PTV440","C",
3,339,"223PVV311","9",
3,73,"223PVV311","9",
2,727,"224PCV102","4",
2,727,"224PTV011","1",
2,727,"224PVV900","C",
2,757,"226PTV001","D",
2,758,"226PTV001","D",
2,758,"226PTV004","D",
2,757,"226PTV004","D",
2,757,"226PTV007","D",
2,758,"226PTV007","D",
2,757,"226PTV010","D",
2,758,"226PTV010","D",
2,757,"226PTV012","1",
2,758,"226PTV012","1",
2,954,"230CTC954","1",
2,948,"230CTT001","1",
2,944,"230CTT001","1",
2,946,"230CTT001","1",
2,940,"230CTT001","1",
2,942,"230CTT001","1",
2,942,"230CTT003","C",
2,948,"230CTT003","C",
2,952,"230CTT702","C",
2,948,"230CTT900","C",
2,944,"230CTT900","C",
2,946,"230CTT900","C",
2,940,"230CTT900","C",
2,942,"230CTT900","C",
2,960,"230CTT901","C",
2,950,"230CTT901","C",
2,764,"230CTT902","C",
2,765,"230CTT902","C",
2,766,"230CTT902","C",
2,952,"230CTT902","D",
2,954,"230CTT902","D",
2,958,"230CTT902","4",
2,960,"230CTT902","D",
2,950,"230CTT902","D",
2,956,"230CTT902","D",
2,948,"230CTT902","C",
2,952,"230PCV758","C",
3,999,"230PTV016","1",
3,999,"230PTV018","1",
5,600,"230PTV020","D",
5,609,"230PTV021","C",
2,948,"230PTV061","C",
2,942,"230PTV061","C",
2,944,"230PTV061","C",
2,940,"230PTV061","C",
2,946,"230PTV061","C",
2,940,"230PTV062","C",
2,942,"230PTV062","C",
2,944,"230PTV062","C",
2,946,"230PTV062","C",
2,948,"230PTV062","C",
2,940,"230PTV090","4",
